index,time,acc x,acc y,acc z,ori x,ori z,punch
268,19.638,0.681793212890625,0.1759796142578125,-0.62158203125,0.7333826615364356,-0.306727706936193,None
269,19.688,0.5014495849609375,0.0439453125,-1.3509521484375,0.7273364391766003,-0.2758434210143324,None
270,19.738,0.51568603515625,-0.091705322265625,-1.656951904296875,0.7215470839739129,-0.2612799837351484,None
271,19.799,0.8856353759765625,0.036834716796875,-1.9947967529296875,0.768687651981452,-0.1860801466310473,None
272,19.849,0.9123077392578125,-0.1012420654296875,-1.2427825927734375,0.7748722153863141,-0.15523553835795267,None
273,19.899,0.8957977294921875,-0.0709381103515625,-1.4027557373046875,0.7951527306979853,-0.10863612605661706,None
274,19.949,0.9978790283203125,-0.1490936279296875,-1.1032867431640625,0.8205001361793771,-0.10062592085685208,None
275,19.998,1.64508056640625,0.0231781005859375,-0.9455108642578125,0.848418858560103,-0.142559301722185,None
276,20.277,-2.327667236328125,0.1239166259765625,0.9346923828125,0.8425792981874652,-0.22315200747961073,None
277,20.327,-0.2276458740234375,-0.42132568359375,-0.8443603515625,0.8760337379835608,-0.23836090244961336,None
278,20.377,0.5629425048828125,-0.748016357421875,-2.1185302734375,0.9285269439134062,-0.25110300795251583,UpperCut
279,20.427,0.670654296875,-0.5447235107421875,-0.9477691650390625,0.9252657531929207,-0.23777884280983844,None
280,20.477,1.03106689453125,0.0291595458984375,-1.3069000244140625,0.9424055463042068,-0.14817964089792243,None
281,20.527,0.6972503662109375,-0.1559295654296875,-1.2095947265625,0.9497405502609668,-0.07444955292752185,None
282,20.577,0.54583740234375,-0.2776947021484375,-1.554473876953125,0.9462790073578281,-0.03304039697134551,None
283,20.626,0.7259063720703125,-0.3333892822265625,-1.3305511474609375,0.964426821755486,0.061273299096,None
284,20.676,1.06500244140625,0.4829254150390625,-1.860015869140625,0.9902482408192718,0.17632358676740129,None
285,20.726,1.2001190185546875,0.3821868896484375,-1.152191162109375,0.9930653186832461,0.2823201240701686,None
286,20.776,1.275909423828125,0.34722900390625,-0.813201904296875,0.9835088010265892,0.2881936540319863,None
287,20.826,1.731842041015625,0.2312774658203125,-1.401397705078125,0.9838021416436823,0.23912530099429058,None
288,21.013,-7.25164794921875,1.2092742919921875,-1.4013519287109375,0.9361875151458264,0.22732401145469205,None
289,21.095,-2.362030029296875,0.0280303955078125,1.373016357421875,0.9493039250706006,0.18564055365917953,None
290,21.145,-0.0514984130859375,-0.7710113525390625,-1.6197357177734375,0.9761328346208787,0.19479931422108124,None
291,21.195,0.2384185791015625,-0.7625274658203125,-1.9376678466796875,0.9746287844994358,0.2288707332345278,UpperCut
292,21.244,0.984039306640625,-0.3322601318359375,-1.340118408203125,0.9815575834452939,0.26343043530815574,None
293,21.294,1.053497314453125,-0.2426300048828125,-0.87420654296875,0.9677282142730979,0.30250115314748427,None
294,21.344,0.9073486328125,-0.0926971435546875,-1.3296356201171875,0.9625629273400547,0.3354483830459283,None
295,21.394,0.9665679931640625,-0.23748779296875,-0.77056884765625,0.942627526469299,0.3461205168574261,None
296,21.444,0.7778472900390625,-0.1601409912109375,-0.811614990234375,0.9366153147961458,0.36569560105737875,None
297,21.494,0.798583984375,-0.1819610595703125,-0.9518280029296875,0.9366949089327906,0.3919493051325072,None
298,21.543,0.83123779296875,-0.242523193359375,-0.9105224609375,0.9521050090626588,0.4244967961093209,None
299,21.593,1.20245361328125,-0.04315185546875,-1.002410888671875,0.9710674371555214,0.48135239551152925,None
300,21.922,-2.5986328125,0.72247314453125,0.2075042724609375,0.9677343246475528,0.41980877562006413,None
301,21.972,-0.175506591796875,-0.2617950439453125,-2.103271484375,0.9949523845522221,0.4837368719474061,None
302,22.072,1.2816314697265625,-0.200286865234375,-2.0202484130859375,0.9998736397837793,0.5681688847138933,UpperCut
303,22.122,1.0042877197265625,-0.464508056640625,-1.032135009765625,0.9970096030850089,0.6113776942458532,None
304,22.171,0.6441192626953125,-0.116729736328125,-1.68914794921875,0.9910083306906967,0.693703529866242,None
305,22.221,1.0646820068359375,-0.066925048828125,-1.3607330322265625,0.9957358180448652,0.7581311116771694,None
306,22.271,0.8993072509765625,-0.0269622802734375,-1.29095458984375,0.9972303515309133,0.8146222794800447,None
307,22.321,1.0371856689453125,0.0531463623046875,-0.8636932373046875,0.9979305625310086,0.8489412265105033,None
308,22.371,0.8222808837890625,0.0868072509765625,-0.919036865234375,0.999554637587263,0.8690508074658932,None
309,22.421,1.2485504150390625,0.1048583984375,-0.7905731201171875,0.999999275377929,0.8671058034157294,None
310,22.471,1.661468505859375,0.0756378173828125,-1.2505340576171875,0.9993811585810677,0.8364504802175659,None
311,22.74,-2.1448516845703125,0.4084930419921875,0.4545745849609375,0.9904758071303988,0.8247136053341162,None
312,22.79,0.16168212890625,-0.6853179931640625,-0.938232421875,0.979490330262645,0.8269365160499054,None
313,22.849,1.0060577392578125,-0.5774078369140625,-2.22454833984375,0.9725764468404952,0.8568061419573968,UpperCut
314,22.899,1.260223388671875,-0.681182861328125,-0.671417236328125,0.9609117949334242,0.8621248095281777,None
