time,x,y,z,roll,pitch,yaw
2.342,-0.1614532470703125,-0.2490386962890625,-0.8948516845703125,1.924351453781128,-0.17271532118320465,0.6673418283462524
2.392,-0.4317779541015625,-0.2508697509765625,-0.6843414306640625,0.7815291285514832,0.7212663292884827,-0.01091816183179617
2.442,-0.2512054443359375,-0.377960205078125,-0.934326171875,0.005240568425506353,2.1458001136779785,-0.9526358842849731
2.492,-0.103485107421875,-0.370452880859375,-0.9427947998046875,-0.6215500831604004,2.6272385120391846,-0.9965415596961975
2.542,0.089019775390625,-0.359619140625,-0.9235687255859375,-0.9954065084457397,2.7079415321350098,-1.2513618469238281
2.592,0.196990966796875,-0.33447265625,-1.02459716796875,-0.9217439889907837,3.197627305984497,-1.5302726030349731
2.641,0.3672637939453125,-0.215576171875,-0.8442840576171875,-0.8167182803153992,2.3292179107666016,-1.3848645687103271
2.691,0.4486846923828125,-0.1187286376953125,-0.7765350341796875,-1.4256037473678589,1.9452098608016968,-1.669636607170105
2.741,0.6327667236328125,-0.050323486328125,-0.738739013671875,-1.6123578548431396,0.6309009790420532,-1.0144270658493042
2.791,0.5898895263671875,0.0623931884765625,-0.745452880859375,-1.4398492574691772,-0.8472396731376648,-0.6120181083679199
2.841,0.585693359375,0.0481719970703125,-0.926788330078125,-0.9504968523979187,-0.9486392736434937,-0.37278634309768677
2.891,0.493865966796875,0.09759521484375,-0.8683319091796875,-0.171403706073761,-2.4169840812683105,-0.25664031505584717
2.94,0.4737396240234375,0.248870849609375,-0.926361083984375,0.3915666937828064,-1.8322042226791382,0.2570118308067322
2.99,0.293426513671875,0.2137603759765625,-0.8183746337890625,0.5520527958869934,-2.498389482498169,0.5550349950790405
3.04,0.249542236328125,0.1648712158203125,-0.8513946533203125,0.7590134143829346,-2.1529247760772705,0.5316782593727112
3.09,0.0334320068359375,0.042938232421875,-1.1036224365234375,1.7065578699111938,-3.273855209350586,0.6675103902816772
3.14,0.0293121337890625,-0.002593994140625,-1.1510467529296875,2.4329400062561035,-1.90822172164917,0.6141507625579834
3.19,-0.2865142822265625,-0.1314697265625,-0.86322021484375,1.323536992073059,-0.32660502195358276,0.010752246715128422
3.239,-0.05584716796875,-0.2650909423828125,-1.2825164794921875,2.0470755100250244,1.5464731454849243,-0.07944555580615997
3.289,-0.302032470703125,-0.3076629638671875,-0.794464111328125,1.2128733396530151,1.345362663269043,-0.5025198459625244
3.339,-0.022003173828125,-0.3892059326171875,-1.024688720703125,0.667156457901001,2.123988151550293,-1.1120505332946777
3.389,0.146026611328125,-0.3436279296875,-0.800048828125,-0.02941674366593361,2.4789481163024902,-1.0513126850128174
3.439,0.194000244140625,-0.375946044921875,-0.9445953369140625,0.43607425689697266,1.4139842987060547,-0.6129374504089355
3.489,0.35693359375,-0.41888427734375,-0.891265869140625,0.7645962238311768,-0.2599719166755676,0.43182942271232605
3.538,0.321685791015625,-0.3362274169921875,-0.6681671142578125,-0.02919277362525463,-1.1746697425842285,0.8931448459625244
3.588,0.0655517578125,-0.3690643310546875,-0.717193603515625,-0.5521105527877808,-3.044813394546509,1.070163607597351
3.638,0.112701416015625,-0.3903350830078125,-0.9256439208984375,-0.5963115692138672,-2.6316652297973633,0.9905877709388733
3.688,-0.143402099609375,-0.373443603515625,-0.8931427001953125,-0.9642672538757324,-1.2703592777252197,0.4642648696899414
3.738,-0.3265380859375,-0.2927093505859375,-0.79107666015625,-1.8422038555145264,-0.5120944380760193,-0.0899333506822586
3.787,-0.224334716796875,-0.2640228271484375,-1.0610809326171875,-1.784566879272461,1.691908597946167,-0.5727702975273132
3.837,0.0185394287109375,-0.10321044921875,-1.10504150390625,-2.0813448429107666,3.255295753479004,-0.906924843788147
3.887,0.0651397705078125,-0.07684326171875,-1.1800079345703125,-0.802766740322113,2.6825907230377197,-0.9427262544631958
3.937,0.2392120361328125,0.05712890625,-0.8731231689453125,-0.969382643699646,2.767331600189209,-0.9466626644134521
3.987,0.38134765625,0.0507965087890625,-0.9213409423828125,-0.33749866485595703,2.93349289894104,-0.973347008228302
4.037,0.66070556640625,0.018035888671875,-1.01641845703125,0.8830514550209045,2.870227098464966,-0.5221489667892456
4.086,0.44671630859375,0.066162109375,-0.69927978515625,0.9169700145721436,2.7856884002685547,-0.9504542350769043
4.136,0.9299468994140625,0.068359375,-0.783905029296875,1.9307489395141602,1.1641204357147217,0.44497746229171753
4.186,0.7581939697265625,0.03564453125,-0.6088104248046875,2.4597814083099365,-1.5664793252944946,1.7591537237167358
4.236,0.8669281005859375,-0.1207733154296875,-0.6131591796875,2.2741942405700684,-2.2756693363189697,3.0242719650268555
4.286,0.441314697265625,-0.3287506103515625,-0.6195220947265625,1.8881551027297974,-3.3375792503356934,3.35090708732605
4.336,0.156829833984375,-0.40679931640625,-0.3424072265625,0.3075186610221863,-2.9712905883789062,2.512916088104248
4.385,-0.16131591796875,-0.5263671875,-0.517608642578125,-1.846120834350586,-1.404328465461731,0.32356154918670654
4.435,-0.0356597900390625,-0.45904541015625,-0.8065643310546875,-2.628441333770752,-1.723212718963623,0.19280754029750824
4.485,-0.073760986328125,-0.2938690185546875,-0.975799560546875,-2.627415895462036,-1.4878017902374268,0.4694063663482666
4.535,-0.182891845703125,-0.15740966796875,-1.231597900390625,-2.1105244159698486,-0.6976915001869202,0.42144575715065
4.585,0.05877685546875,-0.1201324462890625,-1.2218170166015625,-1.4274446964263916,0.9597166776657104,0.051409926265478134
4.635,-0.0161285400390625,-0.1266632080078125,-1.147430419921875,-0.9605135321617126,2.6662356853485107,-0.5829004645347595
4.684,0.1856842041015625,-0.0884246826171875,-1.02923583984375,-1.0601657629013062,2.9036078453063965,-0.7745969295501709
4.734,0.1937713623046875,0.000396728515625,-0.953216552734375,-0.6561597585678101,1.6192262172698975,-0.48739761114120483
4.784,0.2874603271484375,0.09576416015625,-0.8533172607421875,-0.7933535575866699,0.4829445481300354,-0.20983685553073883
4.834,0.3972320556640625,0.1934051513671875,-0.876312255859375,-1.3544304370880127,0.872998058795929,-0.09284764528274536
4.884,0.3548431396484375,0.2031402587890625,-0.97283935546875,-0.7092117667198181,-0.29027923941612244,0.197048619389534
4.934,0.4733734130859375,0.2011566162109375,-1.2047271728515625,1.5024948120117188,-0.6319124698638916,0.7849270701408386
4.983,0.1301422119140625,0.0676422119140625,-0.8780059814453125,2.1142327785491943,-1.5300917625427246,0.3299001455307007
5.033,0.369964599609375,0.0117340087890625,-0.9266357421875,2.4628214836120605,-3.0872747898101807,0.6817609667778015
5.083,0.4005889892578125,-0.0234222412109375,-1.041168212890625,2.832775115966797,-2.020190477371216,1.0769668817520142
5.133,-0.10107421875,-0.245147705078125,-0.84918212890625,1.8652220964431763,-2.225985050201416,0.832420289516449
5.183,-0.03033447265625,-0.3414306640625,-0.9254913330078125,1.9857711791992188,-0.9838249683380127,0.8567287921905518
5.233,-0.355255126953125,-0.4049835205078125,-0.7066802978515625,0.6531149744987488,0.8766641616821289,-0.12625859677791595
5.282,-0.12030029296875,-0.449371337890625,-0.8260650634765625,0.09820353239774704,2.38576078414917,-0.7836244702339172
5.332,-0.050994873046875,-0.4528045654296875,-0.9466552734375,0.23674435913562775,2.8098111152648926,-0.852013111114502
5.382,0.0122528076171875,-0.415679931640625,-0.6727142333984375,-0.5194135904312134,3.4668869972229004,-1.8465341329574585
5.432,0.38385009765625,-0.3437347412109375,-0.6584014892578125,-1.251673936843872,1.9123907089233398,-1.6030941009521484
5.482,0.4134674072265625,-0.326812744140625,-0.7792205810546875,-1.853603720664978,0.8951097130775452,-1.3839622735977173
5.532,0.4510498046875,-0.088897705078125,-0.6318511962890625,-2.6243479251861572,-0.4787290394306183,-1.323526382446289
5.581,0.87286376953125,-0.029205322265625,-1.23974609375,-1.5857528448104858,-0.28945738077163696,-0.41068127751350403
5.631,0.67706298828125,0.0516815185546875,-0.99560546875,-1.1398537158966064,-1.778213381767273,0.3401820659637451
5.681,0.446197509765625,0.0019989013671875,-1.204498291015625,0.22129270434379578,-1.9371676445007324,0.7244501113891602
5.731,0.188751220703125,0.050567626953125,-0.7958221435546875,0.5241548418998718,-3.538489818572998,1.0653603076934814
5.781,0.1106109619140625,-0.0596771240234375,-1.010406494140625,0.9642656445503235,-3.1520984172821045,0.8179489374160767
5.831,-0.083984375,-0.0280914306640625,-0.9320068359375,0.6817758679389954,-1.677099585533142,0.4999469816684723
5.88,-0.1897125244140625,-0.1093902587890625,-0.8990631103515625,0.03955300152301788,0.20592227578163147,-0.1802416741847992
5.93,-0.1719512939453125,-0.025909423828125,-0.8919677734375,-0.11719825863838196,0.31900620460510254,-0.18274851143360138
5.98,-0.1114959716796875,-0.0498809814453125,-1.0481109619140625,-0.09764080494642258,0.2915301024913788,-0.26569265127182007
6.03,-0.073974609375,-0.09246826171875,-1.0059967041015625,-0.17923499643802643,0.36590102314949036,-0.3180514872074127
6.08,-0.02288818359375,-0.1230621337890625,-1.22320556640625,0.4083552658557892,0.3347092866897583,-0.4717579483985901
6.13,0.0977783203125,0.0548858642578125,-0.8538665771484375,0.3160887360572815,-0.6369804739952087,-0.032583776861429214
6.179,-0.03887939453125,-0.1787872314453125,-0.910430908203125,0.5223926305770874,-0.5388762354850769,0.36812475323677063
6.229,-0.2585296630859375,-0.154266357421875,-1.2166595458984375,-0.03735189884901047,-0.10586491227149963,-0.07428780943155289
6.279,-0.149810791015625,-0.1295318603515625,-0.9955596923828125,-0.05287573114037514,-0.13378070294857025,-0.2959861159324646
6.329,-0.137847900390625,-0.136688232421875,-0.96588134765625,-0.05327547341585159,-0.012046542949974537,-0.2667296826839447
6.379,-0.1280975341796875,-0.13665771484375,-0.96929931640625,0.08150151371955872,0.15557308495044708,-0.13390080630779266
6.429,-0.1354217529296875,-0.1458282470703125,-0.9631500244140625,0.039623577147722244,0.45804134011268616,-0.06862007081508636
6.478,-0.07147216796875,-0.15423583984375,-0.982421875,0.017786987125873566,0.14962038397789001,-0.013800234533846378
6.528,-0.0689697265625,-0.1486358642578125,-0.9812164306640625,-0.04162893444299698,0.16760098934173584,-0.00030599720776081085
6.578,-0.0891571044921875,-0.1413726806640625,-0.978302001953125,-0.014102502726018429,0.06648927927017212,0.025685390457510948
6.628,-0.044525146484375,-0.142974853515625,-0.9880828857421875,-0.03605387359857559,-0.14058853685855865,0.07093409448862076
6.678,-0.0711822509765625,-0.138336181640625,-1.059783935546875,0.01636805385351181,0.0904121845960617,0.020121512934565544
