index,time,acc x,acc y,acc z,ori x,ori z,punch
198,11.434,0.801910400390625,-0.273834228515625,0.208221435546875,0.23561072293441412,-0.6519087539491836,None
199,11.484,0.3264617919921875,-0.8589324951171875,0.429779052734375,0.44747412383901225,-0.3218204384805709,None
200,11.534,-0.44256591796875,-1.70794677734375,0.085784912109375,0.4679405840563681,-0.2129742019194215,None
201,11.584,-0.047821044921875,-1.23760986328125,0.4401092529296875,0.4908423400312036,-0.2151214409741635,None
202,11.634,0.5359954833984375,-0.637664794921875,0.2375640869140625,0.34911249799052096,-0.6187722836534187,None
203,11.684,0.640655517578125,-0.7680816650390625,0.149169921875,0.1906488570558109,-0.6335239751778007,None
204,11.734,-0.2978973388671875,-1.9717559814453125,0.1167144775390625,0.20686386619854993,-0.5890036127584072,None
205,11.783,0.4921722412109375,-1.76068115234375,0.2170562744140625,0.25203695995041975,-0.6274622310780865,None
206,11.833,1.283050537109375,-1.115020751953125,0.5027008056640625,0.41585482651781613,-0.6503885450266569,None
207,11.923,2.0206451416015625,-0.27203369140625,0.340484619140625,0.646349545909669,-0.617409474340417,None
208,12.111,-2.076202392578125,1.19317626953125,0.6644134521484375,0.416059607420344,-0.7798782114188907,None
209,12.161,-1.2307586669921875,0.34552001953125,0.287933349609375,0.45128923180498887,-0.8574810243236248,None
210,12.211,-0.70794677734375,-0.0998382568359375,0.8836822509765625,0.4858289457038235,-0.9192756138708498,Straight
211,12.261,0.29901123046875,-0.4639892578125,0.603485107421875,0.7927700173592491,-0.365603875407193,None
212,12.31,0.721771240234375,-0.5869293212890625,0.6382904052734375,0.738492641599922,-0.4335968106364652,None
213,12.36,0.8223419189453125,-0.710296630859375,0.5826873779296875,0.6699472649911967,-0.47886880456804687,None
214,12.41,0.9669647216796875,-0.6692047119140625,0.3191070556640625,0.655096135662699,-0.4960714448967307,None
215,12.46,0.869720458984375,-0.5773162841796875,0.6696319580078125,0.6080487546709756,-0.4884977036349981,None
216,12.51,0.71380615234375,-0.449920654296875,0.4875335693359375,0.5601332969882394,-0.4548375611148942,None
217,12.56,0.658843994140625,-0.255615234375,0.4739837646484375,0.5235567778394703,-0.38624473685629934,None
218,12.609,0.1322784423828125,-0.7241668701171875,0.3287506103515625,0.41336923398572667,-0.16407219861963052,None
219,12.659,-0.306732177734375,-1.3765716552734375,0.358673095703125,0.4131958042387766,-0.08749860083844567,None
220,12.709,-0.2431488037109375,-1.396759033203125,0.31170654296875,0.3880505818194533,-0.04188294448123994,None
221,12.759,0.0174407958984375,-1.242095947265625,0.2792816162109375,0.3626130830387324,0.0038202278452971125,None
222,12.809,0.1278839111328125,-0.9452972412109375,0.1962890625,0.20331108423378355,-0.1313118685398117,None
223,12.859,0.082611083984375,-0.85791015625,0.418731689453125,0.4386257948869066,-0.08621376602547276,None
224,12.909,-0.535797119140625,-1.4212493896484375,0.1475067138671875,0.4512492034642945,-0.09507162702517934,None
225,12.958,-0.404449462890625,-1.9823455810546875,0.5395050048828125,0.5011836016391924,-0.1690026175017131,None
226,13.008,0.932373046875,-1.020111083984375,0.4491729736328125,0.6345467025992202,-0.21779604035150898,None
227,13.239,-2.602386474609375,-0.3383331298828125,2.2076568603515625,0.7191676432004741,-0.23176295819511292,None
228,13.289,-1.63232421875,0.3397216796875,0.336761474609375,0.6106691885046549,-0.33971907413857244,None
229,13.338,-0.2485198974609375,-0.2902679443359375,0.9249114990234375,0.5605600059049343,-0.4477283547212587,Straight
230,13.388,0.36077880859375,-0.2903289794921875,0.835968017578125,0.4441067494531007,-0.5609893595427325,None
231,13.438,0.608428955078125,-0.48004150390625,0.81597900390625,0.32435178049226837,-0.6536228826498197,None
232,13.488,0.8310546875,-0.685516357421875,0.4782562255859375,0.1916277456337542,-0.7232323720518525,None
233,13.538,0.54193115234375,-0.69970703125,0.3524322509765625,0.4498448576440947,-0.5688840012829344,None
234,13.588,0.6151580810546875,-0.808685302734375,0.4432373046875,0.4442657033162888,-0.579227313947271,None
235,13.637,0.5278472900390625,-0.796295166015625,0.315643310546875,0.3684956711126668,-0.5246204493199451,None
236,13.687,0.4337921142578125,-0.879058837890625,0.45086669921875,0.456370579840037,-0.40203855425384455,None
237,13.737,0.3993072509765625,-0.84503173828125,0.417877197265625,0.44327280239203015,-0.3900284164185323,None
238,13.787,0.150787353515625,-1.1312408447265625,0.1515960693359375,0.42996210150434694,-0.35518436286750865,None
239,13.837,0.116241455078125,-1.07879638671875,0.2895355224609375,0.4483505101869292,-0.3376062695893548,None
240,13.887,0.25103759765625,-0.9641265869140625,0.3228759765625,0.31755560692966533,-0.23970290520453139,None
241,13.936,0.0731658935546875,-1.3567047119140625,0.22686767578125,0.29564496836770854,-0.2587880968449251,None
242,13.986,0.0288543701171875,-1.8832855224609375,0.2076416015625,0.2815320186580571,-0.31067937677373897,None
243,14.036,1.0450286865234375,-0.9590606689453125,-0.01324462890625,0.3222820048260842,-0.40955843513951207,None
244,14.086,1.879180908203125,-0.233642578125,0.88641357421875,0.48053601034370197,-0.45804097479531003,None
245,14.295,-5.251129150390625,-3.09649658203125,-1.9853515625,0.4402789009204323,-0.10594553579585908,None
246,14.345,1.1681976318359375,2.4067840576171875,1.5789337158203125,0.5196642041671279,-0.2904270782233041,None
247,14.395,-1.8247833251953125,-0.9814453125,0.0107574462890625,0.4411956742621267,-0.2680914213349635,None
248,14.454,-2.1054840087890625,-0.256195068359375,1.0050048828125,0.4213785808847862,-0.3914277681484645,None
249,14.503,-0.39208984375,-0.0303802490234375,1.2597198486328125,0.34811984389545947,-0.4795709018696433,Straight
250,14.553,0.4347076416015625,-0.312042236328125,0.7391204833984375,0.2402191627135547,-0.5411209574027562,None
251,14.603,0.7624664306640625,-0.59344482421875,0.85687255859375,0.1591017076746399,-0.5566808898729486,None
252,14.653,0.6772613525390625,-0.848297119140625,0.593475341796875,0.07993668911582284,-0.5755461589943901,None
253,14.703,0.873565673828125,-0.732452392578125,0.4555511474609375,0.02711473828046232,-0.5656282742972358,None
254,14.753,0.6484527587890625,-0.7156829833984375,0.2032623291015625,0.2732065696441254,-0.6570477417798718,None
255,14.802,0.4055023193359375,-0.763580322265625,0.5831146240234375,0.6069247295487354,-0.3888452266545043,None
256,14.852,0.3108673095703125,-0.766876220703125,0.648956298828125,0.645977646277405,-0.29561106058522457,None
257,14.902,-0.1754913330078125,-1.1098175048828125,0.3592376708984375,0.6463796926700729,-0.23102849497854505,None
258,14.952,-0.3999481201171875,-1.232696533203125,0.49346923828125,0.6338321920906792,-0.24119014226485333,None
259,15.002,-0.0356903076171875,-0.91607666015625,0.4292755126953125,0.4243241274011022,0.03525671237783086,None
260,15.052,0.1109771728515625,-0.6321258544921875,0.4217681884765625,0.5550198840913714,-0.1445060065740802,None
261,15.102,0.1769561767578125,-0.737457275390625,0.338470458984375,0.41713252117439187,-0.21307359827193986,None
262,15.151,-0.341827392578125,-1.083953857421875,0.4683380126953125,0.4299876116157984,-0.19385502835045768,None
263,15.201,-0.45947265625,-1.223724365234375,0.437591552734375,0.4566430130805796,-0.19197256513774963,None
264,15.251,-0.2411346435546875,-0.9799652099609375,0.5764923095703125,0.4828945829732556,-0.19008939534202512,None
265,15.301,0.33306884765625,-0.6527557373046875,0.6183929443359375,0.687740411609618,-0.34735500351214,None
266,15.351,0.3670806884765625,-0.463134765625,0.2806854248046875,0.518298593826873,-0.5610819328054847,None
