index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
42,2.093,0.3769683837890625,-0.510406494140625,0.3671112060546875,0.5839050614517148,0.04157627188741672,0.3769683837890625
43,2.143,0.3458709716796875,-0.610565185546875,0.1775970458984375,0.27929776203489504,0.026614462024270577,0.3458709716796875
44,2.193,-0.0146026611328125,-0.89593505859375,0.002655029296875,0.002963404114463635,0.01389374633688051,-0.0146026611328125
45,2.242,-0.219024658203125,-1.0843505859375,-0.1175994873046875,-0.10781931903052087,0.0196283431591393,-0.21902465820312503
46,2.292,-0.411956787109375,-1.168212890625,-0.324310302734375,-0.14316520783788664,0.07886211389019572,-0.12793486181170713
47,2.342,-0.4361419677734375,-1.1546630859375,-0.140045166015625,-0.11334338679154701,0.12490806235605233,-0.0902819241405336
48,2.392,-0.4393768310546875,-1.110382080078125,0.1597442626953125,-0.1254919862219283,0.161645400356904,-0.08658779229496341
49,2.442,-0.36627197265625,-0.921356201171875,-0.3350982666015625,-0.3417967974287988,0.25954855761377804,-0.36627197265625
50,2.492,-0.2477874755859375,-0.98101806640625,-0.100616455078125,-0.1020280802782578,0.32394208107466294,-0.2477874755859375
51,2.541,-0.2779388427734375,-1.002105712890625,-0.164276123046875,-0.16177166869259713,0.2615633286070124,-0.2779388427734375
52,2.591,-0.131256103515625,-0.985107421875,0.002532958984375,0.0025712430492874604,0.20784320277985913,-0.131256103515625
53,2.641,-0.13104248046875,-0.915679931640625,-0.020721435546875,-0.022623769698111335,0.17918754423526045,-0.13104248046875
54,2.691,-0.017486572265625,-0.720611572265625,0.003021240234375,0.004192568919801889,0.1519329826383825,-0.017486572265625
55,2.741,0.0111541748046875,-0.758453369140625,0.072418212890625,0.09504914638113232,0.13631464738272658,0.0111541748046875
56,2.791,-0.1784210205078125,-0.9768829345703125,0.24163818359375,0.24011951428145267,0.15819954682624815,-0.17842102050781247
57,2.841,-0.274017333984375,-1.0315093994140625,0.186798095703125,0.17819369619381822,0.23295468616886103,-0.274017333984375
